File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
DCA_se2_ag1_m_01_1,1280,DCA_se2_ag1_m_01,1396.0002,1398.5135,2.5133,be right. I don't like to see nobody punished for nothing they didn't really do.,1,0,4.653378044,4.57,4.5
DCA_se2_ag1_m_01_1,1301,DCA_se2_ag1_m_01,1414.8581,1418.4572,3.5991,Don't go to law school. Do anything but that. Don't go to law school. Be a doctor.,1,0,9.011917618,8.97,5.25
DCA_se2_ag1_m_01_1,1535,DCA_se2_ag1_m_01,1631.3832,1633.8686,2.4854,with- That be my mother and grandmother and sister and brothers.,1,0,6.631534762,6.56,8.75
DCA_se2_ag1_m_01_1,1573,DCA_se2_ag1_m_01,1668.8614,1670.6286,1.7672,"all that money, and be a highest bidder, you know.",1,0,4.033433653,3.94,7.0
DCA_se2_ag1_m_01_1,1609,DCA_se2_ag1_m_01,1711.5188,1713.6868,2.168,"Probably be the best dressed man, you know, in the-",1,0,7.929901188,7.88,9.75
DCA_se2_ag1_m_01_1,1715,DCA_se2_ag1_m_01,1821.5146,1823.0988,1.5842,I want one day to be a pool shark.,1,0,6.559061884,6.44,3.75
DCA_se2_ag1_m_02_1,34,DCA_se2_ag1_m_02,38.2002,40.8587,2.6585,"first person that you caught, they would be 'it' next time.",1,0,18.88104832,18.7,25.75
DCA_se2_ag1_m_02_1,38,DCA_se2_ag1_m_02,47.4174,50.7135,3.2961,"I don't know. One way would be everybody put their feet in a circle and,",1,0,18.65431984,18.5,23.0
DCA_se2_ag1_m_02_1,40,DCA_se2_ag1_m_02,51.2323,52.1513,0.919,there would be a little,1,0,18.0273434,17.88,18.25
DCA_se2_ag1_m_02_1,46,DCA_se2_ag1_m_02,57.7998,59.1101,1.3103,last one out would be 'it'.,1,0,20.03613127,19.88,24.0
DCA_se2_ag1_m_02_1,56,DCA_se2_ag1_m_02,73.1712,75.8313,2.6601,"And then that person would be out, and they wouldn't have to be it.",2,0,13.96274104,13.86,4.5
DCA_se2_ag1_m_02_1,58,DCA_se2_ag1_m_02,76.1683,77.7292,1.5609,And then the last one out would be it.,1,0,17.71986514,17.63,22.25
DCA_se2_ag1_m_02_1,185,DCA_se2_ag1_m_02,253.9477,256.9097,2.962,"s- supposed to be his wife, but sh- of course, she really wasn't.",1,0,14.43011326,14.33,14.5
DCA_se2_ag1_m_02_1,283,DCA_se2_ag1_m_02,343.3327,344.4188,1.0861,gonna be killed. And then,1,0,12.88924691,12.73,7.0
DCA_se2_ag1_m_02_1,501,DCA_se2_ag1_m_02,567.3522,569.4143,2.0621,"It used to be Math and Science, but",1,0,13.71548253,13.66,20.0
DCA_se2_ag1_m_02_1,570,DCA_se2_ag1_m_02,642.2863,643.8456,1.5593,"who wanted to be a Patrol Boy, and",1,0,16.28706241,16.2,18.5
DCA_se2_ag1_m_02_1,789,DCA_se2_ag1_m_02,898.4444,899.7085,1.2641,be willing to help them,1,0,16.17404278,16.07,21.25
DCA_se2_ag1_m_02_1,841,DCA_se2_ag1_m_02,962.6947,965.2264,2.5317,seem to be more concerned with the students and.,1,0,10.63240924,10.46,13.5
DCA_se2_ag1_m_02_1,913,DCA_se2_ag1_m_02,1036.1853,1039.7064,3.5211,questions on there would be things th- he had never taught us.,1,0,15.6662374,15.56,8.5
DCA_se2_ag1_m_02_1,1138,DCA_se2_ag1_m_02,1294.7572,1296.742,1.9848,usually there would be some bigger ones there.,1,0,14.26806456,14.02,9.75
DCA_se2_ag1_m_02_1,1220,DCA_se2_ag1_m_02,1382.0251,1384.3271,2.302,"there were mostly Negroes, but there would be about",1,0,21.2996069,21.13,21.25
DCA_se2_ag1_m_02_1,1355,DCA_se2_ag1_m_02,1540.7891,1545.3251,4.536,"Be like everybody else, you know. Do the same things, play inaudible and everything.",1,0,16.57688945,16.39,12.75
DCA_se2_ag1_m_02_1,1371,DCA_se2_ag1_m_02,1569.3691,1573.4174,4.0483,"I just happened to pick dentistry, but I don't think I'd really like to be a dentist.",1,0,15.30927189,15.2,14.25
DCA_se2_ag1_m_02_1,1434,DCA_se2_ag1_m_02,1637.9985,1640.6364,2.6379,"He wanted to be a teacher doing something else, and",1,0,13.85477022,13.78,10.75
DCA_se2_ag1_m_02_1,1446,DCA_se2_ag1_m_02,1650.076,1655.5922,5.5162,"take classes on what to do when Johnny wet his pants and things like that. And he didn't want to be bothered with that, so",1,0,12.62899685,12.56,5.0
DCA_se2_ag1_m_02_1,1522,DCA_se2_ag1_m_02,1737.2883,1739.2228,1.9345,he'd be about the only one that ever take me so,1,0,15.85028933,15.77,6.0
DCA_se2_ag1_m_02_1,1566,DCA_se2_ag1_m_02,1788.0358,1790.9466,2.9108,"right below the mouth there would be a big pouch, and they would just",1,0,18.09359512,18.02,9.5
DCA_se2_ag1_m_02_1,1837,DCA_se2_ag1_m_02,2121.3784,2124.7478,3.3694,"I remember- you know, we'd be- we'd get toys and things and",1,0,18.59218219,18.45,21.25
DCA_se2_ag1_m_02_1,1998,DCA_se2_ag1_m_02,2336.2762,2339.5243,3.2481,"I think, just about anything can be avoided. I mean, if",1,0,17.13205905,16.94,20.25
DCA_se2_ag1_m_03_1,45,DCA_se2_ag1_m_03,49.4406,50.7136,1.273,"be after school you know,",1,0,13.58439597,13.48,8.75
DCA_se2_ag1_m_03_1,62,DCA_se2_ag1_m_03,67.9862,69.9586,1.9724,"Well it's a guy be in the center of you,",1,1,10.34457284,10.26,2.75
DCA_se2_ag1_m_03_1,64,DCA_se2_ag1_m_03,70.559,72.2423,1.6833,and you be in the- in the rear of the center.,1,1,8.582936519,8.51,6.75
DCA_se2_ag1_m_03_1,68,DCA_se2_ag1_m_03,75.6602,76.1964,0.5362,There be about,1,1,4.521278092,4.41,4.25
DCA_se2_ag1_m_03_1,101,DCA_se2_ag1_m_03,107.8226,109.6924,1.8698,And you be running up as fast as you can to get,1,1,12.45030904,12.38,6.25
DCA_se2_ag1_m_03_1,113,DCA_se2_ag1_m_03,123.9586,125.6175,1.6589,"Well, it be about five people,",1,1,21.14775852,21.0,28.25
DCA_se2_ag1_m_03_1,247,DCA_se2_ag1_m_03,267.1706,268.5228,1.3522,all the marbles be in the center.,1,1,9.23649374,9.15,3.75
DCA_se2_ag1_m_03_1,932,DCA_se2_ag1_m_03,1013.0857,1015.4812,2.3955,when I was sposta be doing my work I be talking to girls or,2,0,7.215806524,7.17,5.75
DCA_se2_ag1_m_03_1,938,DCA_se2_ag1_m_03,1017.5282,1018.5448,1.0166,not what I was sposta be doing.,1,0,4.63130447,4.35,4.0
DCA_se2_ag1_m_03_1,1078,DCA_se2_ag1_m_03,1153.8314,1154.9505,1.1191,"seems to be okay,",1,0,15.46937762,15.37,22.75
DCA_se2_ag1_m_03_1,1114,DCA_se2_ag1_m_03,1196.806,1199.5186,2.7126,"he'd be alright with us. See, because you know, we don't go around",1,0,10.45109757,10.38,26.75
DCA_se2_ag1_m_03_1,1153,DCA_se2_ag1_m_03,1242.5211,1244.806,2.2849,"I wouldn't be messing around on the street, and I'd go back to school.",1,0,12.43960446,12.32,24.0
DCA_se2_ag1_m_03_1,1159,DCA_se2_ag1_m_03,1251.4215,1252.2295,0.808,Well I'd like to be the s-,1,0,8.285523582,8.22,7.5
DCA_se2_ag1_m_03_1,1164,DCA_se2_ag1_m_03,1257.2349,1260.0455,2.8106,"I like to be like my father, you know. My father he's a brick mason.",1,0,13.74738298,13.66,29.0
DCA_se2_ag1_m_03_1,1273,DCA_se2_ag1_m_03,1384.3389,1386.7636,2.4247,"Christmas? Everybody be happy and celebrate,",1,1,12.13239471,12.02,21.75
DCA_se2_ag1_m_04_1,40,DCA_se2_ag1_m_04,36.9576,37.9228,0.9652,well he'd be the one 'it',1,0,8.888861011,8.82,3.25
DCA_se2_ag1_m_04_1,644,DCA_se2_ag1_m_04,596.733,597.9034,1.1704,be kind of old timey.,1,0,11.32953651,11.23,20.5
DCA_se2_ag1_m_04_1,663,DCA_se2_ag1_m_04,614.5325,615.6656,1.1331,"Like I be playing,",1,1,16.92347517,16.77,25.75
DCA_se2_ag1_m_04_1,740,DCA_se2_ag1_m_04,695.0178,696.1509,1.1331,Well he try to be hard.,1,0,12.27914813,12.14,17.75
DCA_se2_ag1_m_04_1,743,DCA_se2_ag1_m_04,699.2226,700.4816,1.259,He try to be hard on you.,1,0,12.52548933,12.41,4.75
DCA_se2_ag1_m_04_1,764,DCA_se2_ag1_m_04,716.9988,718.8406,1.8418,so I know he must be kind of hard on 'em.,1,0,11.4002019,11.28,5.5
DCA_se2_ag1_m_04_1,867,DCA_se2_ag1_m_04,836.4299,839.3396,2.9097,"When I used to be with him, he used to be more of a leader, but now",2,0,12.28349149,12.19,30.25
DCA_se2_ag1_m_04_1,928,DCA_se2_ag1_m_04,894.1323,895.8357,1.7034,and hang with the boys that be with us.,1,1,17.79769176,17.63,34.0
DCA_se2_ag1_m_04_1,934,DCA_se2_ag1_m_04,899.9084,901.1395,1.2311,I guess he won't be with the group.,1,0,16.76653269,16.54,20.75
DCA_se2_ag1_m_04_1,971,DCA_se2_ag1_m_04,942.6545,944.0394,1.3849,I probably be a mail carrier.,1,0,16.12317989,15.94,22.25
DCA_se2_ag1_m_04_1,996,DCA_se2_ag1_m_04,977.5774,979.1721,1.5947,"I'll be graduating this year, and uh,",1,0,15.42619422,15.28,28.25
DCA_se2_ag1_m_04_1,998,DCA_se2_ag1_m_04,979.5953,980.8542,1.2589,I hope to be working this summer.,1,0,20.83163901,20.54,25.0
DCA_se2_ag1_m_05_1,126,DCA_se2_ag1_m_05,129.6932,130.4334,0.7402,would be it.,1,0,17.43507111,17.36,23.25
DCA_se2_ag1_m_05_1,130,DCA_se2_ag1_m_05,131.4306,132.6604,1.2298,"he would be the candidate,",1,0,13.2977815,13.24,26.75
DCA_se2_ag1_m_05_1,177,DCA_se2_ag1_m_05,179.5072,182.4489,2.9417,"to the base, which would be the lamp post, a tree, or",1,0,13.13051066,13.07,5.0
DCA_se2_ag1_m_05_1,201,DCA_se2_ag1_m_05,199.5951,200.8359,1.2408,"then he would be uh,",1,0,9.621531788,9.54,5.5
DCA_se2_ag1_m_05_1,273,DCA_se2_ag1_m_05,266.499,268.6827,2.1837,say who was- who would be on the field and who would be up,2,0,9.012036375,8.97,3.5
DCA_se2_ag1_m_05_1,282,DCA_se2_ag1_m_05,275.5188,277.4795,1.9607,"the opposing team would be in the field,",1,0,14.87335126,14.82,5.25
DCA_se2_ag1_m_05_1,284,DCA_se2_ag1_m_05,278.3199,280.0313,1.7114,while the other team would be,1,0,10.90645308,10.77,4.0
DCA_se2_ag1_m_05_1,346,DCA_se2_ag1_m_05,331.9743,333.4922,1.5179,then he would be out because we would,1,0,19.83451087,19.76,25.25
DCA_se2_ag1_m_05_1,350,DCA_se2_ag1_m_05,335.4782,336.897,1.4188,and if it touched him he would be out.,1,0,14.11925353,14.03,19.5
DCA_se2_ag1_m_05_1,878,DCA_se2_ag1_m_05,1014.0604,1016.5348,2.4744,everybody would b- be running around the block and,1,0,13.19863677,13.11,6.25
DCA_se2_ag1_m_05_1,959,DCA_se2_ag1_m_05,1117.8858,1121.3049,3.4191,and we- you know she used to be writing things on the board you know,1,0,9.86973377,9.77,7.0
DCA_se2_ag1_m_05_1,1347,DCA_se2_ag1_m_05,1616.9684,1618.929,1.9606,be in a daze or b- be day dreaming,2,0,10.39973179,10.34,6.75
DCA_se2_ag1_m_05_1,1573,DCA_se2_ag1_m_05,1898.5245,1902.4255,3.901,Yeah that's right it helps you  and I used to always be swinging I used to give uh,1,0,9.396768057,9.33,7.25
DCA_se2_ag1_m_05_1,1598,DCA_se2_ag1_m_05,1929.6249,1933.7708,4.1459,We used to go all uptown but I knew I- I had to be home at a certain time,1,0,10.00249759,9.93,6.0
DCA_se2_ag1_m_05_1,1663,DCA_se2_ag1_m_05,2010.4241,2012.6546,2.2305,drastic kid I used to always be into something.,1,0,13.71952467,13.56,7.0
DCA_se2_ag1_m_05_1,1710,DCA_se2_ag1_m_05,2064.1516,2068.9712,4.8196,and like he might be called you know any time we come around we give you the signal you know you have to go.,1,0,11.0824681,11.0,6.5
DCA_se2_ag1_m_05_1,1760,DCA_se2_ag1_m_05,2125.2424,2126.8838,1.6414,you had to be rough down there,1,0,10.3139892,10.19,5.25
DCA_se2_ag1_m_05_1,1770,DCA_se2_ag1_m_05,2130.5731,2131.782,1.2089,you had to be rough you know.,1,0,15.6917606,15.46,21.0
DCA_se2_ag1_m_05_1,1776,DCA_se2_ag1_m_05,2137.9768,2139.0573,1.0805,you know where that used to be?,1,0,18.41503586,18.31,26.5
DCA_se2_ag1_m_05_1,1995,DCA_se2_ag1_m_05,2429.27,2433.5255,4.2555,If he wanted to be initiated he had to go through the same process and with maybe a little teeny bit more,1,0,10.25582138,10.22,4.75
DCA_se2_ag1_m_05_1,2100,DCA_se2_ag1_m_05,2556.1184,2560.6346,4.5162,there's gonna be some times when uh I'm- I'm getting older you know there's gonna be some times when I'm gonna wanna,2,0,10.91655154,10.81,7.5
DCA_se2_ag1_m_05_1,2255,DCA_se2_ag1_m_05,2801.4188,2802.9555,1.5367,then I would be qualified,1,0,21.27460232,21.21,17.5
DCA_se2_ag1_m_05_2,176,DCA_se2_ag1_m_05,246.099,247.9568,1.8578,Ah it'd be mean you know.,1,0,8.732957602,8.22,6.75
DCA_se2_ag1_m_05_2,188,DCA_se2_ag1_m_05,257.0536,257.9607,0.9071,Ooh I would be,1,0,14.21830617,14.18,14.5
DCA_se2_ag1_m_05_2,217,DCA_se2_ag1_m_05,296.7788,298.4733,1.6945,Think I'd be worried about it running out?,1,0,7.784677998,7.74,4.0
DCA_se2_ag1_m_05_2,219,DCA_se2_ag1_m_05,298.5396,299.7848,1.2452,I'd be clean you know.,1,0,7.999672934,7.97,3.5
DCA_se2_ag1_m_05_2,221,DCA_se2_ag1_m_05,300.8687,303.2734,2.4047,Ooh I would be matched up so pretty every day that,1,0,13.80024049,13.75,26.75
DCA_se2_ag1_m_05_2,225,DCA_se2_ag1_m_05,305.1152,306.8795,1.7643,men might be just waiting for me to come out,1,0,8.055690846,8.02,6.25
DCA_se2_ag1_m_05_2,253,DCA_se2_ag1_m_05,338.417,339.9336,1.5166,Hey would you tell them to be quiet,1,0,12.62479687,12.44,7.75
DCA_se2_ag1_m_05_2,322,DCA_se2_ag1_m_05,416.9052,421.1255,4.2203,kid and you wanna be with the rest of the kids you and you getting real mad and you just saying,1,0,20.18486982,20.15,10.5
DCA_se2_ag1_m_05_2,338,DCA_se2_ag1_m_05,441.4977,444.5816,3.0839,Cause people are sick you know still they wanna be friendly you know.,1,0,12.83009708,12.78,8.75
DCA_se2_ag1_m_05_2,423,misc,543.8623,545.4723,1.61,"be careful, um-",1,0,13.68895529,13.21,17.5
DCA_se2_ag1_m_06_1,179,DCA_se2_ag1_m_06,190.4655,191.6313,1.1658,"Well it was supposed to be that uh,",1,0,11.80422294,11.77,23.0
DCA_se2_ag1_m_06_1,184,DCA_se2_ag1_m_06,194.1061,196.2044,2.0983,"was gonna be ten thousand dollars in a safe out there, but uh,",1,0,12.27778225,12.2,6.75
DCA_se2_ag1_m_06_1,205,DCA_se2_ag1_m_06,207.7708,208.8292,1.0584,"sposta be uh,",1,0,16.92056444,16.79,5.5
DCA_se2_ag1_m_06_1,349,DCA_se2_ag1_m_06,334.1811,334.8992,0.7181,it was supposed to be w-,1,0,15.59080094,15.47,3.75
DCA_se2_ag1_m_06_1,389,DCA_se2_ag1_m_06,368.5677,369.9013,1.3336,they thought he might be surpass the apes.,1,0,15.36011015,15.25,9.0
DCA_se2_ag1_m_06_1,684,DCA_se2_ag1_m_06,655.831,657.9619,2.1309,Maybe one to two of my friends might be a couple years older than that.,1,0,7.443296997,7.24,5.5
DCA_se2_ag1_m_06_1,792,DCA_se2_ag1_m_06,765.1506,766.4609,1.3103,would maybe be seen around or,1,0,6.09649249,5.9,4.5
DCA_se2_ag1_m_06_1,998,DCA_se2_ag1_m_06,959.9577,962.1248,2.1671,"the minute before I saw the car, you know, I really thought that was gonna be it.",1,0,16.56367778,16.41,19.5
DCA_se2_ag2_m_01_1,214,DCA_se2_ag2_m_01,241.4311,244.307,2.8759,"it'd be a close thing between The Good, Bad and Ugly and uh,",1,0,5.286747325,5.24,7.75
DCA_se2_ag2_m_01_1,257,DCA_se2_ag2_m_01,277.1968,278.9594,1.7626,"other fella'd be following the horse, and they would ride off.",1,0,7.936852548,7.85,6.25
DCA_se2_ag2_m_01_1,395,DCA_se2_ag2_m_01,411.7154,417.4598,5.7444,"of uh, The Good, Bad and Ugly, it was- be bad. But the character they had in there, I guess he was- It was a new- tryna put a new character in it.",1,0,6.305229536,6.19,8.75
DCA_se2_ag2_m_01_1,551,DCA_se2_ag2_m_01,582.7638,583.8477,1.0839,"take me home, and you know, be-",1,0,-1.741872955,-1.84,2.5
DCA_se2_ag2_m_01_1,658,DCA_se2_ag2_m_01,725.7839,726.7922,1.0083,be able to appreciate it more.,1,0,8.115895528,8.01,11.0
DCA_se2_ag2_m_01_1,807,DCA_se2_ag2_m_01,892.5911,893.6088,1.0177,homeless- You'd be lonely.,1,0,11.54521463,11.5,18.0
DCA_se2_ag2_m_01_1,958,DCA_se2_ag2_m_01,1082.4327,1086.8348,4.4021,"to acquire go, you know what I mean? Because if you didn't just wanna be a j- simple draftsman, you know what I mean?",1,0,6.149378792,6.04,9.5
DCA_se2_ag2_m_01_1,986,DCA_se2_ag2_m_01,1125.4551,1126.3355,0.8804,it would be hard to say.,1,0,6.552328134,6.51,11.0
DCA_se2_ag2_m_01_1,998,DCA_se2_ag2_m_01,1136.7403,1140.2715,3.5312,"If this was all the money in the world, what would everybody else have? So then I w- I would be just l-",1,0,6.21324085,6.14,9.0
DCA_se2_ag2_m_01_1,1000,DCA_se2_ag2_m_01,1140.7401,1142.6078,1.8677,It would not f- it would be too much I could do because,1,0,11.01413678,10.96,12.0
DCA_se2_ag2_m_01_1,1002,DCA_se2_ag2_m_01,1142.8587,1144.7378,1.8791,"nobody else would have none, so what it be worth- you know.",1,0,6.47905263,6.41,8.5
DCA_se2_ag2_m_01_1,1004,DCA_se2_ag2_m_01,1145.4147,1146.3898,0.9751,Then it would be something else wouldn't it?,1,0,5.180756563,5.13,5.75
DCA_se2_ag2_m_01_1,1031,DCA_se2_ag2_m_01,1172.3569,1174.5287,2.1718,"I would be established in so many fields, and I would-",1,0,10.40527346,10.39,6.25
DCA_se2_ag2_m_01_1,1051,DCA_se2_ag2_m_01,1192.5485,1195.942,3.3935,So I won't be one sided because a lot of people in America are one sided.,1,0,5.985759167,5.91,9.5
DCA_se2_ag2_m_01_1,1128,DCA_se2_ag2_m_01,1295.1828,1298.5936,3.4108,"so if they were gonna attack, they would be in the bushes and most likely as dark as it was,",1,0,2.890839104,2.8,6.5
DCA_se2_ag2_m_01_1,1130,DCA_se2_ag2_m_01,1299.1569,1300.0657,0.9088,they wouldn't be able to see 'em.,1,0,0.35225195,0.19,4.5
DCA_se2_ag2_m_01_1,1138,DCA_se2_ag2_m_01,1311.3746,1312.7899,1.4153,But all I knew- It had to be coming,1,0,4.133536817,4.08,4.25
DCA_se2_ag2_m_02_1,492,DCA_se2_ag2_m_02,575.2043,577.7145,2.5102,show him some of the ways that a person would be mean to him,1,0,11.95198154,11.84,4.75
DCA_se2_ag2_m_02_1,623,DCA_se2_ag2_m_02,720.8348,723.0896,2.2548,"because uh, she was getting to be a little too vicious",1,0,12.51281899,12.38,13.75
DCA_se2_ag2_m_02_1,717,DCA_se2_ag2_m_02,835.1446,837.2711,2.1265,"and then I had a certain hour I had to be in the house,",1,0,10.04851754,9.94,4.25
DCA_se2_ag2_m_02_1,771,DCA_se2_ag2_m_02,891.5837,893.6084,2.0247,"Oh, I was supposed to be there at",1,0,17.38711689,17.35,10.5
DCA_se2_ag2_m_02_1,890,DCA_se2_ag2_m_02,1035.7541,1039.0869,3.3328,"Yeah, she'd be the only one because all my other teachers I got along with them fine.",1,0,11.99806735,11.84,6.0
DCA_se2_ag2_m_02_1,1053,DCA_se2_ag2_m_02,1220.7701,1223.3475,2.5774,But some of 'em really have to be cruel towards some of the students,1,0,14.07313661,13.99,19.5
DCA_se2_ag2_m_02_1,1087,DCA_se2_ag2_m_02,1257.529,1258.6854,1.1564,and it be boring as I don't know what.,1,0,8.569318778,8.46,6.5
DCA_se2_ag2_m_02_1,1112,DCA_se2_ag2_m_02,1283.5714,1286.3924,2.821,if you go ahead and try to be nice to that child and try to help that child,1,0,10.93742127,10.85,3.5
DCA_se2_ag2_m_02_1,1235,DCA_se2_ag2_m_02,1442.896,1443.5675,0.6715,could it be true.,1,0,12.45868724,12.43,15.75
DCA_se2_ag2_m_02_1,1255,DCA_se2_ag2_m_02,1466.0194,1467.5721,1.5527,program come on? It could be something I watch.,1,0,13.77079141,13.67,5.5
DCA_se2_ag2_m_02_1,1292,DCA_se2_ag2_m_02,1521.3658,1523.5154,2.1496,"and they seem to be very close just from mail,",1,0,12.90649275,12.79,6.25
DCA_se2_ag2_m_02_1,1297,DCA_se2_ag2_m_02,1526.052,1529.7439,3.6919,"that part of it, I don't think is fiction at all because that's something that could be true.",1,0,11.13197989,11.03,8.75
DCA_se2_ag2_m_02_1,1351,DCA_se2_ag2_m_02,1611.0954,1613.8791,2.7837,And then it shows how someone that can be so bold also.,1,0,10.66973451,10.6,6.5
DCA_se2_ag2_m_02_1,1407,DCA_se2_ag2_m_02,1669.4552,1671.4556,2.0004,you know if you think dirty everything will be dirty to you.,1,0,10.49354783,10.36,6.0
DCA_se2_ag2_m_02_1,1491,DCA_se2_ag2_m_02,1771.0681,1773.5068,2.4387,"I won't be angry towards you, I'll continue to speak to you,",1,0,12.1558961,12.06,4.0
DCA_se2_ag2_m_02_1,1515,DCA_se2_ag2_m_02,1795.0029,1797.543,2.5401,"Although some of the white men, I have found this out to be true,",1,0,12.85372808,12.78,3.75
DCA_se2_ag2_m_02_1,1523,DCA_se2_ag2_m_02,1804.1632,1805.1377,0.9745,they try to be nice about it.,1,0,10.33757169,10.17,6.25
DCA_se2_ag2_m_02_1,1602,DCA_se2_ag2_m_02,1882.2751,1884.91,2.6349,"And when I was supposed to be in bed at that time of night, I was out,",1,0,10.88112462,10.75,7.5
DCA_se2_ag2_m_02_1,1613,DCA_se2_ag2_m_02,1906.2051,1907.0305,0.8254,It is to be-,1,0,8.17285586,8.11,2.75
DCA_se2_ag2_m_02_1,1615,DCA_se2_ag2_m_02,1907.2683,1908.807,1.5387,not to be as poor as I was.,1,0,9.384050904,9.25,9.25
DCA_se2_ag2_m_02_1,1652,DCA_se2_ag2_m_02,1947.4369,1949.4315,1.9946,I wanted to be a doctor.,1,0,13.23607533,13.19,14.5
DCA_se2_ag2_m_02_1,1662,DCA_se2_ag2_m_02,1954.1678,1955.2403,1.0725,that's what I really wanted to be.,1,0,8.273257127,8.22,9.25
DCA_se2_ag2_m_02_1,1714,DCA_se2_ag2_m_02,2023.8422,2026.2098,2.3676,"they'll be around while you got it, but when it's gone,",1,0,13.12095928,13.03,16.25
DCA_se2_ag2_m_02_1,1832,DCA_se2_ag2_m_02,2151.7948,2153.0678,1.273,be able to stand his ground you know?,1,0,7.775242089,7.68,6.5
DCA_se2_ag2_m_02_1,1835,DCA_se2_ag2_m_02,2156.9566,2157.9813,1.0247,he should be on his own,1,0,8.003305505,7.92,8.0
DCA_se2_ag2_m_02_1,1861,DCA_se2_ag2_m_02,2188.0326,2192.0567,4.0241,"To be honest with you, because my father and mother really broke they neck to try get me and my brother things we really wanted.",1,0,13.93652645,13.86,10.0
DCA_se2_ag2_m_02_1,2045,DCA_se2_ag2_m_02,2409.6888,2412.35,2.6612,because I used to be a sucker.  Excuse the expression!,1,0,14.57360978,14.53,23.75
DCA_se2_ag2_m_02_1,2098,DCA_se2_ag2_m_02,2468.9707,2471.0037,2.033,"how happy they be when I do these, make me feel very good.",1,0,9.185241085,9.08,4.0
DCA_se2_ag2_m_02_1,2123,DCA_se2_ag2_m_02,2493.1386,2493.894,0.7554,be too close to her.,1,0,6.903352006,6.73,8.25
DCA_se2_ag2_m_02_1,2127,DCA_se2_ag2_m_02,2496.5273,2497.2687,0.7414,"you can be blame,",1,0,8.555641582,8.47,4.5
DCA_se2_ag2_m_02_1,2153,DCA_se2_ag2_m_02,2528.4438,2529.7028,1.259,"doing something we wasn't supposed to be doing,",1,0,9.871808647,9.78,10.0
DCA_se2_ag2_m_03_1,43,DCA_se2_ag2_m_03,55.1439,57.1233,1.9794,"some be the good guys and the bad guys, you kn-",1,0,7.10494463,7.07,5.0
DCA_se2_ag2_m_03_1,69,DCA_se2_ag2_m_03,90.3521,91.2428,0.8907,somebody be-,1,0,5.606000712,5.51,3.25
DCA_se2_ag2_m_03_1,71,DCA_se2_ag2_m_03,91.6791,92.2692,0.5901,would be it.,1,0,6.802962827,6.76,3.5
DCA_se2_ag2_m_03_1,85,DCA_se2_ag2_m_03,102.4202,107.1695,4.7493,if you could hit pretty hard  you would never be it. ,1,0,11.90968955,11.89,8.5
DCA_se2_ag2_m_03_1,109,DCA_se2_ag2_m_03,128.7677,130.9891,2.2214,who wanted to be it -,1,0,11.35058245,11.3,11.0
DCA_se2_ag2_m_03_1,151,DCA_se2_ag2_m_03,189.6307,191.3242,1.6935,you be playing around the girls. I-,1,0,5.192758203,5.11,4.0
DCA_se2_ag2_m_03_1,838,DCA_se2_ag2_m_03,1053.8435,1057.1052,3.2617,you know. And they thought they was going to be taken prisoners as spies,1,0,13.93323937,13.83,15.25
DCA_se2_ag2_m_03_1,1580,DCA_se2_ag2_m_03,1817.3021,1821.8679,4.5658,he would be concentrating on something and take his fingernail and scrape across the blackboard and make that noise.,1,0,10.12926887,10.08,6.0
DCA_se2_ag2_m_03_1,1737,DCA_se2_ag2_m_03,1957.5474,1960.4807,2.9333,"t- he say, everybody be quiet, you know, and do your work- work.",1,0,13.69653222,13.64,10.0
